code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
1852;4;0;0;0;0;0;4;0;4;29;23;36;6;2;4;0;0;0;1;5;1;0;3;4;5;57;18;384.330871582031;1439.88891601562;5;64.0421371459961;71.3318710327148;144.230987548828;132.588500976562;136.749389648438;101.473106384277;129.468063354492;126.031517028809;157.735931396484;174.033081054688;117.193916320801;73.4359817504883;2;0.35786235332489;0.354418098926544;0.423031747341156;0.464700132608414;0.504490613937378;0.508162558078766;0.509611010551453;0.509287655353546;0.518080353736877;0.506821990013123;0.485969752073288;0.450947225093842;0.444124639034271;0.44018891453743;0.490522056818008;0.47383588552475;0.530636787414551;0.495254158973694;0.473166048526764;0.459051907062531;0.473194122314453;0.430556654930115;0.369383156299591;16.4554340326087;1.95119977164024;16
2078;16;0;0;0;0;9;0;5;0;5;7;1;15;181;2;4;0;0;0;0;0;5;12;3;32;0;0;537.933532714844;1517.44445800781;7;29.0204734802246;49.2638244628906;128.935562133789;137.471908569336;144.964080810547;155.113082885742;156.67301940918;188.667297363281;182.996612548828;207.116424560547;92.1489639282227;26.6154041290283;3;0.322189509868622;0.34224858880043;0.372391819953918;0.410098642110825;0.460470467805862;0.497266381978989;0.482142746448517;0.49494343996048;0.469447672367096;0.503667950630188;0.48337984085083;0.466665029525757;0.483140677213669;0.429019451141357;0.457369208335876;0.461614787578583;0.495254695415497;0.465767294168472;0.417086333036423;0.414483278989792;0.393608957529068;0.366795718669891;0.33419144153595;16.6053619734217;3.63788910578655;7.5
795;9;6;0;5;11;1;16;2;0;560;71;39;46;0;10;0;1;0;119;1;21;0;30;12;13;80;36;659.004455566406;1523.33337402344;7;27.9076881408691;63.1136817932129;125.265808105469;145.658950805664;149.084594726562;152.77262878418;155.694854736328;163.181213378906;196.137573242188;205.219650268555;107.5;35.7059936523438;5;0.354385673999786;0.400361955165863;0.442959934473038;0.455010801553726;0.478220492601395;0.543525874614716;0.508573889732361;0.538441121578217;0.511564373970032;0.489324301481247;0.483601689338684;0.45365983247757;0.471336454153061;0.462181776762009;0.475751638412476;0.490291059017181;0.483193278312683;0.451583474874496;0.477004855871201;0.443822234869003;0.429264724254608;0.416718989610672;0.369744688272476;15.5558663877306;3.41299719456704;32
3217;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;2;0;0;0;1;2;1;0;0;387.611053466797;1418;1;39.2786712646484;64.4888534545898;102.247085571289;115.285362243652;114.497489929199;152.24186706543;147.691116333008;166.912780761719;158.141815185547;174.801986694336;106.315544128418;33.8977584838867;3;0.363038867712021;0.371870249509811;0.405683428049088;0.406816989183426;0.451381802558899;0.506868481636047;0.495082676410675;0.501666486263275;0.510685324668884;0.513972043991089;0.482213735580444;0.448153764009476;0.447850793600082;0.483054935932159;0.48112091422081;0.479495048522949;0.488653123378754;0.52618932723999;0.473382711410522;0.462573826313019;0.453273236751556;0.42373514175415;0.370506227016449;17.542411603503;3.15062329814428;1
2605;8;0;3;0;0;0;0;24;1;20;16;0;5;7;0;1;0;0;0;2;12;1;9;27;110;0;0;482.5458984375;1429;7;32;53;116.833335876465;111.833335876465;112.5;137.83332824707;147.5;172.5;171.33332824707;190.16667175293;92.6666641235352;35.8333320617676;3;0.360444843769073;0.374280333518982;0.405255615711212;0.415514260530472;0.450113981962204;0.544998526573181;0.474385201931;0.516781449317932;0.478983759880066;0.500730872154236;0.48538663983345;0.454309821128845;0.463399052619934;0.473548054695129;0.471523940563202;0.46884474158287;0.522388517856598;0.490171283483505;0.463095307350159;0.434153616428375;0.419884026050568;0.39838632941246;0.345764994621277;16.9801818254542;3.22558726855078;10.5
3013;10;5;3;4;2;6;0;20;2;39;40;2;28;23;4;4;5;0;55;7;17;1;10;54;139;1;0;445.44873046875;1432.11108398438;7;25.2379150390625;48.9709930419922;108.0302734375;102.919082641602;103.865905761719;151.194396972656;164.671493530273;185.003570556641;167.385238647461;184.066421508789;90.4323196411133;34.6376609802246;3;0.365335255861282;0.374592691659927;0.378309518098831;0.444699794054031;0.450287729501724;0.546422302722931;0.469112753868103;0.487919509410858;0.511278569698334;0.507012665271759;0.498927593231201;0.46725070476532;0.473432183265686;0.475270807743073;0.477718114852905;0.479004442691803;0.472786545753479;0.490748912096024;0.440074563026428;0.466175615787506;0.429644346237183;0.385234922170639;0.349492251873016;17.3175196922834;3.45047917977029;16.435
2316;0;0;0;1;0;0;1;2;4;12;18;7;2;1;0;4;0;0;0;0;3;0;5;16;16;22;8;389.634063720703;1476.91357421875;6;65.7207717895508;76.9859161376953;149.561630249023;135.256301879883;125.497528076172;100.692512512207;147.709671020508;127.123497009277;157.076187133789;185.996704101562;123.030937194824;71.3186569213867;6;0.345869123935699;0.36187019944191;0.383517265319824;0.391854971647263;0.430066883563995;0.472051978111267;0.492039948701859;0.497908532619476;0.481073528528214;0.467000156641006;0.477082312107086;0.456708014011383;0.434244096279144;0.409146457910538;0.490961164236069;0.454711109399796;0.501805603504181;0.501099646091461;0.466980308294296;0.441427260637283;0.45085421204567;0.418200224637985;0.367676496505737;16.7927718994379;1.95119977164024;9
1095;3;1;0;0;0;0;13;21;0;50;46;25;33;0;1;0;0;0;149;0;21;1;19;41;42;143;29;638.747436523438;1516;1;26.5400562286377;60.4991722106934;128.121170043945;138.804641723633;137.71257019043;149.133117675781;154.46696472168;167.182281494141;191.280487060547;207.511108398438;107.497985839844;34.8511238098145;5;0.356381773948669;0.387493878602982;0.426529884338379;0.446699261665344;0.504977703094482;0.540321588516235;0.510916888713837;0.552593052387238;0.519467175006866;0.503744006156921;0.471345573663712;0.48144206404686;0.481730103492737;0.462923794984818;0.470532238483429;0.459123134613037;0.50469696521759;0.50179523229599;0.450053840875626;0.44622728228569;0.430001556873322;0.416118949651718;0.355807900428772;15.7807582989501;3.48796116497354;30.5
1806;1;0;1;0;0;0;13;1;4;45;42;56;38;4;1;0;0;0;0;2;2;0;10;8;2;48;33;389.983489990234;1443;7;62.5;72;140;133.66667175293;139.66667175293;101.5;131.33332824707;129.83332824707;158;174.83332824707;115.833335876465;72.3333358764648;2;0.345249623060226;0.348727524280548;0.407879263162613;0.442643642425537;0.49339947104454;0.510505139827728;0.500007510185242;0.528900146484375;0.499526590108871;0.48909792304039;0.475707769393921;0.442268848419189;0.469274014234543;0.438097327947617;0.473565071821213;0.463866025209427;0.515936613082886;0.5030916929245;0.472793698310852;0.491152822971344;0.44412037730217;0.396781414747238;0.359309077262878;16.4179520474054;2.02616374204674;19.5
936;1;0;0;0;0;0;0;0;0;24;4;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;442.355804443359;1478;1;85.1666870117188;86.6666946411133;137.333312988281;149.000076293945;119.666702270508;106.500038146973;93.8333129882812;91.666633605957;162.666641235352;182.000045776367;160.166625976562;100.166709899902;1;0.364331215620041;0.395048826932907;0.432775735855103;0.47193843126297;0.504125595092773;0.538553476333618;0.527910232543945;0.528309226036072;0.538073718547821;0.506144821643829;0.479851275682449;0.461810737848282;0.449561268091202;0.483769714832306;0.506232857704163;0.496390640735626;0.547655463218689;0.528882145881653;0.488385170698166;0.476682722568512;0.462971180677414;0.461672693490982;0.37840473651886;15.6683123433404;1.31400602318497;5.5
2295;10;17;2;0;0;1;0;69;3;4;64;8;62;0;0;0;6;0;1;0;8;1;13;55;44;9;0;344.073425292969;1455.44445800781;5;70.8641967773438;105.227928161621;162.013763427734;148.495727539062;125.956314086914;105.311492919922;116.522308349609;92.3371429443359;146.359451293945;155.635803222656;141.86799621582;78.1923141479492;6;0.346943378448486;0.387905925512314;0.399801313877106;0.443781107664108;0.481819897890091;0.476142793893814;0.467527568340302;0.510491967201233;0.501843333244324;0.465258747339249;0.456567496061325;0.412966102361679;0.427020221948624;0.423629820346832;0.458327680826187;0.446333110332489;0.470234304666519;0.45307645201683;0.485510766506195;0.470370799303055;0.489606320858002;0.458917498588562;0.383605748414993;16.7927718994379;1.16407808237196;10
3435;1;0;0;0;0;1;5;1;6;15;20;3;4;1;0;1;2;0;9;1;2;0;2;3;8;13;0;364.013000488281;1431;1;54.729377746582;73.0731887817383;114.641311645508;131.653472900391;110.377494812012;137.611557006836;135.766799926758;145.91911315918;154.538772583008;150.898498535156;100.607238769531;47.2109069824219;6;0.345911353826523;0.360394716262817;0.412838846445084;0.477446317672729;0.480818539857864;0.490847617387772;0.530377268791199;0.541244328022003;0.516454994678497;0.517281949520111;0.496244192123413;0.451943665742874;0.457676142454147;0.457244455814362;0.487036138772964;0.522460579872131;0.490360379219055;0.527745008468628;0.473513066768646;0.463113993406296;0.464820981025696;0.432672739028931;0.348843336105347;17.8797494703322;2.73832146090852;13.5
2232;10;0;1;2;0;5;0;7;0;26;16;0;32;2;0;3;0;0;0;3;26;4;18;10;71;0;0;561.740112304688;1443;7;35;52.3333320617676;120.333335876465;118.5;127.333335876465;142.5;142.16667175293;168.66667175293;173;193;89.1666641235352;38;3;0.364123106002808;0.370103389024734;0.422700613737106;0.425765097141266;0.449355840682983;0.509863913059235;0.463607043027878;0.490832775831223;0.474528789520264;0.475144773721695;0.458394527435303;0.427845060825348;0.453688234090805;0.468269199132919;0.483012050390244;0.479015946388245;0.531391561031342;0.489606440067291;0.471191644668579;0.434432417154312;0.442126989364624;0.416330516338348;0.349406242370605;16.7178079290314;3.22558726855078;16.5
3412;2;0;0;0;1;0;0;0;2;4;14;0;4;1;0;0;5;0;3;0;2;0;0;1;2;14;12;364.631103515625;1446;5;58.2310676574707;78.0968933105469;118.860168457031;133.311859130859;109.07543182373;135.252532958984;135.806488037109;141.123428344727;159.49462890625;150.96809387207;103.940963745117;48.3225975036621;6;0.349637687206268;0.351013034582138;0.394456058740616;0.46817409992218;0.481092631816864;0.487251728773117;0.505415260791779;0.506622493267059;0.516874611377716;0.508355677127838;0.479391157627106;0.446431398391724;0.449290335178375;0.453137099742889;0.483983933925629;0.478487581014633;0.484086453914642;0.521412670612335;0.480750471353531;0.458760887384415;0.449413120746613;0.431553781032562;0.346457362174988;17.842267485129;2.66335749050201;7.5
2399;6;0;0;3;0;0;0;7;0;15;14;0;2;21;1;4;0;0;8;1;11;2;9;16;93;1;0;520.566040039062;1462;7;36.6328277587891;50.0954208374023;126.587013244629;114.058013916016;128.582183837891;144.83332824707;151.933578491211;181.934844970703;169.700500488281;202.910690307617;92.7669219970703;27.4661598205566;3;0.342930555343628;0.341166585683823;0.393889427185059;0.43434077501297;0.47672438621521;0.489062964916229;0.445064157247543;0.486109107732773;0.465924590826035;0.473211914300919;0.464632362127304;0.45479428768158;0.464671820402145;0.438285022974014;0.458945244550705;0.47869274020195;0.477853327989578;0.482157200574875;0.4266417324543;0.401220828294754;0.421127140522003;0.401456832885742;0.330118536949158;16.8302538846412;3.45047917977029;9.125
2412;2;0;0;0;1;1;4;4;10;4;38;12;40;2;2;0;1;0;92;0;0;0;13;25;38;7;0;363.764953613281;1433;2;65.2059326171875;83.7254943847656;143.176483154297;133.715744018555;123.784248352051;108.715675354004;144.176406860352;104.833335876465;136.470703125;151.617797851562;130.519638061523;68.6372909545898;6;0.348863512277603;0.449228405952454;0.428292393684387;0.444373160600662;0.484590947628021;0.518135905265808;0.517543911933899;0.53465873003006;0.545760691165924;0.520141780376434;0.514374673366547;0.475492298603058;0.505001604557037;0.474393665790558;0.467681139707565;0.473260760307312;0.52283239364624;0.518408596515656;0.501277029514313;0.514284551143646;0.489903748035431;0.487002998590469;0.40515410900116;16.8677358698444;1.65134389001423;18.5
1886;0;0;0;0;0;0;0;0;2;5;11;4;16;0;5;0;0;1;0;1;5;0;5;0;9;0;0;357.428405761719;1442.66662597656;5;71.5506134033203;77.4123153686523;143.085113525391;139.659240722656;126.885238647461;106.840744018555;121.656677246094;106.906188964844;147.73210144043;166.178909301758;142.145706176758;78.8852310180664;6;0.344033360481262;0.350829720497131;0.374793767929077;0.432839810848236;0.423690378665924;0.445585131645203;0.455320775508881;0.493701368570328;0.480623126029968;0.463332891464233;0.440074414014816;0.411884725093842;0.407006710767746;0.412931323051453;0.456506043672562;0.433921784162521;0.505452930927277;0.461251944303513;0.454403847455978;0.470675736665726;0.454798996448517;0.40647566318512;0.377769708633423;16.4929160178119;1.57637991960772;4.5
3106;0;2;0;1;0;0;1;8;3;0;7;10;8;5;1;2;9;0;4;0;1;0;0;3;7;20;0;361.240600585938;1471;5;65.8333358764648;70.8333358764648;132.83332824707;129.83332824707;113.833335876465;111.5;127.5;141.33332824707;157.5;164.83332824707;102;59.8333320617676;6;0.361814081668854;0.36443018913269;0.387443691492081;0.457961976528168;0.487374663352966;0.512759804725647;0.485771834850311;0.517182469367981;0.495359539985657;0.483526796102524;0.476098328828812;0.443720251321793;0.454893290996552;0.447735220193863;0.487384736537933;0.477411836385727;0.491394847631454;0.490702360868454;0.460999876260757;0.493017882108688;0.481781333684921;0.432110220193863;0.364646911621094;17.4299656478932;2.40098359407925;3.5
2821;0;3;0;0;0;1;1;0;0;5;4;5;7;1;1;0;1;1;2;0;1;0;0;23;13;1;0;595.918151855469;1432;4;25;62.3333320617676;150.16667175293;128;139.16667175293;134.66667175293;149.66667175293;183;175.83332824707;178.83332824707;69.5;21.3333339691162;3;0.241689741611481;0.23846597969532;0.270972579717636;0.331851184368134;0.392207711935043;0.452965527772903;0.493679940700531;0.505775630474091;0.525389671325684;0.529065847396851;0.51827996969223;0.488940864801407;0.49660250544548;0.471569687128067;0.468094140291214;0.502671539783478;0.483274787664413;0.45660126209259;0.431998878717422;0.404684156179428;0.359378486871719;0.315817832946777;0.264312535524368;17.1301097662672;4.12515491342881;1.55
339;2;0;0;0;0;0;1;0;0;3;3;1;4;0;1;0;0;0;8;2;0;0;1;2;0;8;12;655.579833984375;1465;1;32.4971885681152;66.6508331298828;122.799560546875;147.514923095703;164.503952026367;133.011383056641;156.503601074219;134.869812011719;195.800643920898;181.63395690918;115.139404296875;21.6691589355469;5;0.35909515619278;0.386814028024673;0.426180422306061;0.4551962018013;0.422578990459442;0.526080667972565;0.540498793125153;0.516307055950165;0.539971590042114;0.520735204219818;0.510941863059998;0.48688143491745;0.488581240177155;0.469043731689453;0.475115299224854;0.471213966608047;0.519662261009216;0.514051675796509;0.461299657821655;0.441969215869904;0.458485275506973;0.426776647567749;0.360971659421921;14.5438527872428;3.8252990318028;2.5
1735;0;0;0;0;0;0;0;1;1;9;6;0;0;4;1;0;0;0;0;0;2;0;0;1;1;3;0;349.427612304688;1433;5;75.0216369628906;89.6883010864258;147.01545715332;148.501541137695;133.49072265625;94.8967056274414;95.6342086791992;108.927352905273;153.307052612305;151.733139038086;149.418334960938;93.341064453125;6;0.326711624860764;0.367955178022385;0.37668764591217;0.465770184993744;0.454702705144882;0.502707242965698;0.499710589647293;0.489512473344803;0.508609473705292;0.489833325147629;0.454979985952377;0.415216892957687;0.437152117490768;0.419149786233902;0.45855638384819;0.471486896276474;0.487854391336441;0.486472398042679;0.466813564300537;0.461406648159027;0.454070538282394;0.432767599821091;0.385304003953934;16.3804700622022;1.08911411196546;4.5
2589;1;1;0;0;0;6;5;4;1;14;35;13;11;5;1;12;1;0;0;4;3;3;9;3;12;51;4;415.069580078125;1461;7;50.6666679382324;72.8333358764648;118.5;125;132.5;112.833335876465;134.16667175293;136.66667175293;157;175;99.8333358764648;58.3333320617676;6;0.335477650165558;0.384702116250992;0.390553772449493;0.439424932003021;0.482289105653763;0.491226434707642;0.483727425336838;0.515505433082581;0.50130707025528;0.491746693849564;0.467133581638336;0.437376201152802;0.46132630109787;0.450935214757919;0.455766260623932;0.450484246015549;0.497628509998322;0.463575839996338;0.468565046787262;0.444962978363037;0.421223402023315;0.398194640874863;0.34486722946167;16.9801818254542;2.62587550529876;16
1539;1;0;0;0;0;0;0;0;0;95;6;3;6;2;0;1;0;0;0;3;0;0;1;0;3;3;0;404.805389404297;1442;5;76.5058898925781;88.3421783447266;150.492630004883;150.167404174805;120.55818939209;102.809768676758;91.5184173583984;100.522094726562;151.989685058594;158.977172851562;157.159301757812;93.3259735107422;6;0.35605251789093;0.393930286169052;0.421732574701309;0.457677841186523;0.483263105154037;0.515018284320831;0.506380558013916;0.49931663274765;0.518748104572296;0.497891128063202;0.487350970506668;0.421912610530853;0.451513558626175;0.453987002372742;0.520234346389771;0.482407957315445;0.492032110691071;0.525838434696198;0.455350279808044;0.480594128370285;0.4841528236866;0.440437018871307;0.392966449260712;16.2305421213892;1.12659609716871;8
2866;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;555.69091796875;1427;4;25.7305335998535;62.4246482849121;148.796920776367;127.817367553711;137.157699584961;136.40168762207;149.392715454102;180.351821899414;173.276458740234;177.646209716797;68.8607864379883;21.8812351226807;3;0.210602045059204;0.192300349473953;0.224918007850647;0.308207213878632;0.369654268026352;0.428088486194611;0.476910829544067;0.473665356636047;0.523523271083832;0.525678277015686;0.506891429424286;0.483552694320679;0.492899090051651;0.463173449039459;0.464351117610931;0.504939317703247;0.461387395858765;0.454639613628387;0.42941352725029;0.392562210559845;0.340363532304764;0.295652449131012;0.244696155190468;17.1675917514704;4.12515491342881;0.2
1268;0;0;2;0;0;0;0;29;1;6;2;2;11;2;2;2;0;0;13;0;4;0;3;14;19;1;0;433.600280761719;1452.43212890625;1;75.9327697753906;76.968147277832;138.257064819336;140.488143920898;119.394195556641;109.297561645508;103.114120483398;103.521820068359;156.394882202148;171.298110961914;153.002243041992;92.8541488647461;3;0.375617623329163;0.404434263706207;0.42937096953392;0.452848166227341;0.479208678007126;0.551044106483459;0.533095180988312;0.522581577301025;0.511012673377991;0.489891290664673;0.483743399381638;0.473534911870956;0.468624353408813;0.466563910245895;0.498670160770416;0.475655853748322;0.528424322605133;0.500450074672699;0.500315606594086;0.471614807844162;0.473699152469635;0.463654369115829;0.38874951004982;15.9681682249664;1.46393396399797;5
3199;4;2;1;1;1;1;0;4;0;5;36;1;2;0;4;0;2;0;7;2;3;1;4;11;21;0;0;463.199188232422;1415.11108398438;7;26.1770305633545;51.5786781311035;112.251983642578;108.094253540039;101.661842346191;154.417922973633;164.164886474609;178.513076782227;164.311401367188;182.885223388672;84.0697937011719;32.7082862854004;3;0.354025542736053;0.363676369190216;0.385817915201187;0.43764391541481;0.445529729127884;0.476907312870026;0.477804094552994;0.514383494853973;0.512510120868683;0.510053515434265;0.493208318948746;0.445303291082382;0.475145906209946;0.453107923269272;0.481039434671402;0.48451828956604;0.506007373332977;0.486457586288452;0.460992723703384;0.463043391704559;0.429785162210464;0.407551825046539;0.347961962223053;17.5049296182997;3.6004071205833;8
179;2;0;0;2;1;0;1;0;3;88;10;6;5;4;5;1;1;0;32;7;12;1;1;1;0;25;0;632.277282714844;1488.5185546875;6;40.6212882995605;52.3509521484375;125.620681762695;164.503402709961;165.695953369141;141.897766113281;129.646209716797;134.425247192383;175.960998535156;209.842010498047;123.40259552002;33.3480377197266;5;0.359203517436981;0.394084811210632;0.436342179775238;0.424152970314026;0.458794593811035;0.498527526855469;0.494109392166138;0.480082094669342;0.469742476940155;0.47945499420166;0.464031428098679;0.430259048938751;0.420124143362045;0.415136903524399;0.420484781265259;0.428347110748291;0.482371062040329;0.462646275758743;0.436464458703995;0.415016204118729;0.412569999694824;0.429118096828461;0.350752264261246;14.1690329352103;3.30055123895729;15.5
547;7;6;0;5;1;1;5;0;0;25;45;19;30;0;0;0;3;0;0;2;7;1;2;34;2;69;36;718.745544433594;1480.55554199219;1;25.6301689147949;53.1855163574219;128.162612915039;157.119293212891;162.993759155273;143.844451904297;160.374984741211;156.023971557617;183.24267578125;188.007949829102;96.5740737915039;30.1548957824707;5;0.364671885967255;0.410899490118027;0.428642421960831;0.447363972663879;0.508107542991638;0.53135758638382;0.530633151531219;0.53209400177002;0.531938850879669;0.510949075222015;0.511571645736694;0.473707020282745;0.498153746128082;0.501335382461548;0.452588766813278;0.493601828813553;0.508452296257019;0.468061566352844;0.445890367031097;0.45413002371788;0.420581072568893;0.403033196926117;0.377837866544724;15.3309744765111;3.63788910578655;21.5
1987;0;0;0;0;0;0;0;2;0;8;13;6;7;1;2;0;0;0;0;2;2;0;3;1;3;23;16;372.790100097656;1435.92590332031;5;69.2793273925781;75.7488479614258;146.265274047852;131.913711547852;124.011543273926;100.37816619873;136.614395141602;108.523254394531;147.029006958008;172.351837158203;135.196304321289;69.2997131347656;2;0.339824557304382;0.360994011163712;0.414828389883041;0.435903251171112;0.450466692447662;0.482837289571762;0.486493617296219;0.50809770822525;0.505112111568451;0.4855797290802;0.470981240272522;0.435058444738388;0.420574933290482;0.417179644107819;0.451208502054214;0.467016190290451;0.504751026630402;0.519291043281555;0.470223486423492;0.484838873147964;0.429470241069794;0.406312942504883;0.37093049287796;16.5678799882184;1.80127183082723;7.5
2272;0;2;1;0;1;0;0;3;2;3;24;10;17;0;2;0;2;0;0;0;5;0;3;6;20;12;1;428.917053222656;1484;5;63.2932357788086;78.797248840332;141.71076965332;138.076171875;131.423828125;105.793243408203;138.021774291992;135.947875976562;162.582473754883;178.064147949219;116.730812072754;68.3132858276367;6;0.336501181125641;0.383525520563126;0.416267871856689;0.444690108299255;0.464803338050842;0.523758292198181;0.480217278003693;0.521124303340912;0.511802554130554;0.475052535533905;0.490950852632523;0.438790440559387;0.438351601362228;0.431613862514496;0.482088714838028;0.442104518413544;0.463631272315979;0.495387554168701;0.490197777748108;0.497746855020523;0.436392724514008;0.405814290046692;0.355941534042358;16.7552899142347;2.17609168285975;7
1782;3;0;0;0;0;0;0;0;1;17;7;1;0;8;0;0;0;0;0;0;6;0;0;0;4;2;0;353.213409423828;1440.11108398438;5;77.039924621582;91.7065887451172;148.457092285156;148.645721435547;132.625747680664;100.807395935059;92.6067733764648;102.151679992676;150.85627746582;157.932144165039;157.347320556641;94.0618743896484;6;0.341962367296219;0.38194739818573;0.38681298494339;0.476993173360825;0.472988545894623;0.529350519180298;0.50223571062088;0.520142316818237;0.522416412830353;0.486259788274765;0.467489451169968;0.44239005446434;0.430729269981384;0.434784770011902;0.479516744613647;0.483164757490158;0.508018851280212;0.482792288064957;0.451028883457184;0.463002532720566;0.471557289361954;0.43602192401886;0.384380549192429;16.4179520474054;1.05163212676221;5
1111;3;0;0;0;0;1;0;0;0;32;2;2;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;400.280029296875;1437;2;86.4584655761719;97.5182113647461;131.200424194336;147.559204101562;123.341102600098;99.7658157348633;73.1666641235352;82.3333358764648;145.157821655273;185.841110229492;165.39094543457;100.375396728516;3;0.391413778066635;0.425174832344055;0.433860510587692;0.507278740406036;0.511842548847198;0.542411267757416;0.571403503417969;0.572372317314148;0.545490682125092;0.541141211986542;0.512054920196533;0.490469813346863;0.475095421075821;0.501958727836609;0.53935045003891;0.55226731300354;0.557966768741608;0.528696656227112;0.501168012619019;0.507955193519592;0.518827021121979;0.504843652248383;0.425370275974274;15.8182402841534;0.901704185949201;5
328;0;0;0;1;0;1;2;5;2;4;13;3;0;0;0;0;0;0;166;1;0;0;14;6;0;16;55;640.410522460938;1432.66662597656;1;34.2103157043457;67.0922546386719;117.80322265625;146.376312255859;160.893737792969;124.959579467773;157.910491943359;137.387588500977;187.775894165039;170.776275634766;111.694747924805;20.0001449584961;5;0.361170887947083;0.392604827880859;0.417063504457474;0.47015792131424;0.448526650667191;0.521147131919861;0.528478980064392;0.525691747665405;0.566054046154022;0.520262658596039;0.517382264137268;0.481212258338928;0.482560157775879;0.41862964630127;0.469852060079575;0.467385590076447;0.493229776620865;0.501265525817871;0.458398848772049;0.433952033519745;0.455366611480713;0.420514315366745;0.362520515918732;14.5063708020396;3.97522697261581;7
1251;12;0;0;0;0;0;0;0;0;66;10;0;10;8;0;0;0;0;0;1;6;0;0;1;2;0;0;422.133819580078;1424.1357421875;5;83.5108795166016;99.7550430297852;134.563735961914;149.103332519531;122.387672424316;96.6624069213867;72.5427169799805;83.0158309936523;144.864501953125;182.877838134766;163.346496582031;86.3456115722656;3;0.380216866731644;0.404293566942215;0.405444353818893;0.460971295833588;0.47347965836525;0.511723756790161;0.497799396514893;0.522520899772644;0.500288307666779;0.498898565769196;0.474336862564087;0.453432351350784;0.452867209911346;0.447758287191391;0.506467223167419;0.506143689155579;0.522922456264496;0.548625349998474;0.486168324947357;0.491691559553146;0.478459268808365;0.451674461364746;0.41217052936554;15.9681682249664;0.789258230339447;4
1866;0;0;0;1;0;0;0;8;0;11;4;1;7;1;0;3;0;0;2;0;3;0;0;5;31;0;0;607.736450195312;1512;7;27.4954128265381;52.9933853149414;135.821929931641;152.128997802734;146.176788330078;147.823547363281;150.071746826172;179.42707824707;174.677200317383;211.791412353516;90.6707305908203;22.8524570465088;3;0.351185083389282;0.35017591714859;0.389735013246536;0.394625931978226;0.416963756084442;0.471464484930038;0.479450851678848;0.509970963001251;0.480564832687378;0.492568969726562;0.479994356632233;0.48137828707695;0.484991997480392;0.45199716091156;0.477420210838318;0.490651458501816;0.508105456829071;0.498276352882385;0.484801054000854;0.474131941795349;0.429693609476089;0.41290220618248;0.364617347717285;16.4554340326087;3.8252990318028;3.5
3069;0;0;2;0;0;0;1;5;0;3;4;4;1;1;0;0;1;0;4;0;1;0;1;8;0;5;0;370.300842285156;1473.37036132812;5;65.2073593139648;75.4522552490234;132.520217895508;129.051910400391;110.684593200684;110.673950195312;130.840576171875;142.970306396484;157.983673095703;166.670272827148;103.58268737793;61.0768737792969;6;0.34664985537529;0.367424637079239;0.387592405080795;0.440803587436676;0.479724764823914;0.491680204868317;0.472116887569427;0.509967148303986;0.502323091030121;0.470936834812164;0.460561513900757;0.444964110851288;0.429214864969254;0.424871832132339;0.47806990146637;0.472190082073212;0.505833983421326;0.481814920902252;0.458855509757996;0.492457449436188;0.453481554985046;0.41545182466507;0.363803684711456;17.3924836626899;2.363501608876;2
1872;2;0;0;0;0;0;0;0;0;5;7;0;3;0;0;0;2;0;0;1;0;0;0;2;3;0;0;353.218292236328;1443;5;75.0299301147461;96.6707000732422;150.192977905273;147.230224609375;129.127670288086;103.182304382324;95.9426651000977;99.6750564575195;149.406494140625;159.455276489258;156.90869140625;91.8420944213867;6;0.335666805505753;0.358180403709412;0.372531026601791;0.454920560121536;0.463055819272995;0.498783737421036;0.482108503580093;0.488771885633469;0.510479331016541;0.476078778505325;0.450811296701431;0.441504180431366;0.436105847358704;0.424873203039169;0.461689531803131;0.480854988098145;0.48940834403038;0.493891209363937;0.468473792076111;0.454384118318558;0.485086590051651;0.460391372442245;0.377768278121948;16.4929160178119;1.01415014155896;2.5
2599;11;2;1;1;0;1;0;2;2;45;39;4;21;0;1;6;0;0;0;1;6;2;4;14;65;0;0;506.476989746094;1428;7;37.8333320617676;55.3333320617676;112.333335876465;113.666664123535;119.5;132.16667175293;144.83332824707;166;171.16667175293;183;96.5;38.5;3;0.356114953756332;0.375970959663391;0.402162909507751;0.407299518585205;0.451451539993286;0.537826895713806;0.475717782974243;0.494692593812943;0.49827852845192;0.488428086042404;0.477241188287735;0.433454722166061;0.451753407716751;0.424994081258774;0.467677414417267;0.454882830381393;0.522616803646088;0.47051265835762;0.460046797990799;0.465299993753433;0.435258060693741;0.404055327177048;0.344793379306793;16.9801818254542;3.00069535733128;15.935
